0.07565916484897331,0.05846574244709595,0.04517949737766029
0.0836224989206549,0.06517031922171096,0.05078980612011645
0.09263701341634585,0.07283751977295591,0.057269811396355084
0.10286990602668619,0.08163308528699671,0.06478046759122473
0.1145194325902707,0.09175593525260775,0.07351723164925998
0.1278215134775933,0.10344574015656194,0.08371846698885149
0.14305792757697164,0.11699243856290167,0.09567614261383714
0.1605665205352327,0.13274825459171277,0.10974952336517384
0.1807539810854003,0.15114294750325163,0.1263827797473382
0.2041119082390764,0.1727032617349242,0.1461277633000522
0.2312371178555501,0.1980778664232431,0.16967362995457094
0.2628574405349773,0.22806951077197316,0.197885597751781
0.2998646732238374,0.26367672195153546,0.23185596673206413
0.3433569057195588,0.3061482019115494,0.27297170953138583
0.39469320919154144,0.3570542343355125,0.32300461038601325
0.4555647310593232,0.4183810322451218,0.3842323081847612
0.5280877105348516,0.49265624466119495,0.4596020141386217
0.6149259885169084,0.583117099123188,0.5529536198493135
0.7194534934698086,0.6939373359577048,0.6693261351941496
0.8459713248529503,0.8305358674769875,0.8153820429855042
1.0,1.0,1.0
1.1886760416033793,1.2116706675893802,1.2351101185787716
1.4212946734406802,1.4779588904455179,1.5368821980870633
1.710058978456926,1.815495419964264,1.9274327151484505
2.0711235876924223,2.246765334153835,2.4373023883039555
2.526062727515572,2.80245591932026,3.1090911140823003
3.1039560622830877,3.524865266810222,4.00285149011621
3.8443837697647054,4.4729064715455396,5.204187069080904
4.801775069146862,5.7295410994913825,6.836563716132884
6.051795570469548,7.412958059562649,9.080271557912388
7.700844379171796,9.693603792365785,12.202032641708069
9.900356710692913,12.820481048748364,16.60190022686689
12.86863465195539,17.162343564637432,22.88867813850754
16.92464134271622,23.273196849016383,32.003141490863555
22.54109438488714,31.998096584272183,45.42273624934902
30.429186163842644,44.646882103434336,65.5076370043228
41.67599537720662,63.284460285867965,96.09663494357632
57.97121567788507,91.22475228599978,143.55323296793833
81.98806026147149,133.88745200879524,218.63975984112025
118.0354196958988,200.3143189544991,339.9473351438338
173.19690046554842,305.91013716514044,540.3157433467446
